loss,neurons,epoch
56.09890888042308,25,1
55.98394003320969,25,2
55.874190379735914,25,3
55.7693109582789,25,4
55.668957882909744,25,5
55.57280983838789,25,6
55.480574800609396,25,7
55.391990862403006,25,8
55.30682429031392,25,9
55.22486655595163,25,10
55.14593120464582,25,11
55.06985093321321,25,12
54.996475002084644,25,13
54.9256669955318,25,14
54.8573029003332,25,15
54.79126946134263,25,16
54.72746277351903,25,17
54.66578707528791,25,18
54.60615371389999,25,19
54.548480258418905,25,20
54.49268973987869,25,21
54.43871000115618,25,22
54.386473141466645,25,23
54.335915042311235,25,24
54.28697496334069,25,25
54.23959519803034,25,26
54.19372078034549,25,27
54.149299234720004,25,28
54.10628036271059,25,29
54.06461606060425,25,30
54.02426016307464,25,31
53.9851683086998,25,32
53.94729782377934,25,33
53.910607621435744,25,34
53.8750581134487,25,35
53.84061113268251,25,36
53.80722986430742,25,37
53.77487878431532,25,38
53.743523604080366,25,39
53.713131219932066,25,40
53.683669666885415,25,41
53.655108075829524,25,42
53.62741663360204,25,43
53.60056654548618,25,44
53.57452999975251,25,45
53.54928013394724,25,46
53.524791002684516,25,47
53.501037546751604,25,48
53.47799556337893,25,49
53.45564167755385,25,50
53.43395331428838,25,51
53.41290867176895,25,52
53.39248669533223,25,53
53.37266705222582,25,54
53.35343010711772,25,55
53.334756898331776,25,56
53.31662911478497,25,57
53.29902907361244,25,58
53.28193969846159,25,59
53.265344498447746,25,60
53.24922754775393,25,61
53.233573465867465,25,62
53.21836739844018,25,63
53.20359499876097,25,64
53.18924240983109,25,65
53.17529624702728,25,66
53.16174358134347,25,67
53.148571923196066,25,68
53.135769206781816,25,69
53.12332377497324,25,70
53.11122436473933,25,71
53.09946009307638,25,72
53.08802044343639,25,73
53.0768952526382,25,74
53.066074698245735,25,75
53.055549286403014,25,76
53.04530984010696,25,77
53.03534748790776,25,78
53.025653653021465,25,79
53.01622004284034,25,80
53.00703863882957,25,81
52.99810168679464,25,82
52.9894016875083,25,83
52.98093138768391,25,84
52.97268377128201,25,85
52.964652051139346,25,86
52.956829660907744,25,87
52.94921024729115,25,88
52.94178766257181,25,89
52.93455595741157,25,90
52.927509373921076,25,91
52.9206423389852,25,92
52.91394945783519,25,93
52.90742550785862,25,94
52.90106543263775,25,95
52.89486433620776,25,96
52.88881747752658,25,97
52.8829202651478,25,98
52.8771682520899,25,99
52.871557130892405,25,100
52.86608272885487,25,101
52.860741003447515,25,102
52.85552803789159,25,103
52.85044003689917,25,104
52.845473322568445,25,105
52.84062433042775,25,106
52.83588960562266,25,107
52.83126579924139,25,108
52.826749664772116,25,109
52.82233805468873,25,110
52.81802791715763,25,111
52.81381629286416,25,112
52.80970031195213,25,113
52.80567719107165,25,114
52.80174423053326,25,115
52.79789881156292,25,116
52.794138393654016,25,117
52.79046051201303,25,118
52.78686277509552,25,119
52.783342862229844,25,120
52.77989852132177,25,121
52.77652756664322,25,122
52.77322787669515,25,123
52.76999739214648,25,124
52.76683411384497,25,125
52.76373610089635,25,126
52.760701468810645,25,127
52.75772838771233,25,128
52.75481508061206,25,129
56.38401856618472,50,1
56.23522617897066,50,2
56.08921816835858,50,3
55.94754145602558,50,4
55.81187887930979,50,5
55.68398793248833,50,6
55.56524770406032,50,7
55.456211159250735,50,8
55.35649139141367,50,9
55.26501037310995,50,10
55.18037860606545,50,11
55.10118926492257,50,12
55.02616643604728,50,13
54.95420093968872,50,14
54.88432872707612,50,15
54.81569672857297,50,16
54.74753993004845,50,17
54.67917440868263,50,18
54.61000124448943,50,19
54.539514834768475,50,20
54.467311537343754,50,21
54.393097085659264,50,22
54.316692523731064,50,23
54.23803863246255,50,24
54.15719850168555,50,25
54.074357493153784,50,26
53.989819595322025,50,27
53.90399919808343,50,28
53.81740762549876,50,29
53.7306343047513,50,30
53.64432312394496,50,31
53.55914521599966,50,32
53.47576997026418,50,33
53.39483640618505,50,34
53.31692707743871,50,35
53.242546403818935,50,36
53.1721048068971,50,37
53.10590935524828,50,38
53.04416092680929,50,39
52.98695728118203,50,40
52.93430098279888,50,41
52.88611086315384,50,42
52.84223565173047,50,43
52.802468505172584,50,44
52.76656137111803,50,45
52.73423838340576,50,46
52.70520775340247,50,47
52.67917186530885,50,48
52.65583548262668,50,49
52.63491212150093,50,50
52.61612874599768,50,51
52.599228997304046,50,52
52.583975192424404,50,53
52.570149327517136,50,54
52.557553304906776,50,55
52.546008577768525,50,56
52.53535537758198,50,57
52.525451660159824,50,58
52.516171878598456,50,59
52.507405667068625,50,60
52.49905649848343,50,61
52.491040361802746,50,62
52.48328449081817,50,63
52.47572616532815,50,64
52.46831159722989,50,65
52.46099490777216,50,66
52.45373719762599,50,67
52.446505708186905,50,68
52.43927307030648,50,69
52.432016635226944,50,70
52.42471788165202,50,71
52.41736189247785,50,72
52.4099368946056,50,73
52.40243385537976,50,74
52.39484612946586,50,75
52.38716915035138,50,76
52.37940016109046,50,77
52.37153797937787,50,78
52.36358279252105,50,79
52.35553597834769,50,80
52.34739994854296,50,81
52.33917801132679,50,82
52.33087425076489,50,83
52.32249342033949,50,84
52.3140408486974,50,85
52.30552235573651,50,86
52.296944177398416,50,87
52.288312897710426,50,88
52.279635386771815,50,89
52.27091874352438,50,90
52.26217024227986,50,91
52.253397282121114,50,92
52.244607338442655,50,93
52.235807916058675,50,94
52.227006503469205,50,95
52.21821052805486,50,96
52.20942731213888,50,97
52.20066403001732,50,98
52.19192766620793,50,99
52.18322497528307,50,100
52.174562443749174,50,101
52.165946254484226,50,102
52.15738225426512,50,103
52.14887592489663,50,104
52.140432358401156,50,105
52.132056236645504,50,106
52.12375181567481,50,107
52.11552291491243,50,108
52.10737291124948,50,109
52.09930473793343,50,110
52.09132088804371,50,111
52.083423422243634,50,112
52.07561398041365,50,113
52.06789379670645,50,114
52.06026371752268,50,115
52.05272422188545,50,116
52.04527544368651,50,117
52.03791719529514,50,118
52.03064899204577,50,119
52.023470077160034,50,120
52.016379446708065,50,121
52.00937587426077,50,122
52.002457934942235,50,123
51.99562402864245,50,124
51.98887240220087,50,125
51.98220117042306,50,126
51.975608335832405,50,127
51.96909180709966,50,128
51.962649416128116,50,129
51.9562789337996,50,130
51.94997808441171,50,131
51.943744558856835,50,132
51.93757602660678,50,133
51.93147014658296,50,134
51.92542457699613,50,135
51.919436984248534,50,136
51.91350505099392,50,137
51.90762648345142,50,138
51.90179901806978,50,139
51.89602042763732,50,140
51.890288526926135,50,141
51.88460117796042,50,142
51.878956294988804,50,143
51.87335184923603,50,144
51.86778587350298,50,145
51.86225646667488,50,146
51.85676179818883,50,147
51.85130011250302,50,148
51.84586973359758,50,149
51.840469069526605,50,150
51.835096617028434,50,151
51.829750966186076,50,152
51.824430805118546,50,153
51.819134924665214,50,154
51.81386222301441,50,155
51.808611710210016,50,156
51.80338251245463,50,157
51.798173876116635,50,158
51.79298517133631,50,159
51.787815895113305,50,160
51.78266567375463,50,161
51.777534264556714,50,162
51.772421556595965,50,163
51.76732757050939,50,164
51.762252457152826,50,165
51.75719649504572,50,166
51.75216008652737,50,167
51.74714375257611,50,168
51.742148126274344,50,169
51.7371739449337,50,170
51.73222204092776,50,171
51.727293331322315,50,172
51.72238880641835,50,173
51.71750951736685,50,174
51.71265656303428,50,175
51.707831076328034,50,176
51.70303421020599,50,177
51.698267123605675,50,178
51.69353096753088,50,179
51.688826871531454,50,180
51.684155930795136,50,181
51.67951919405696,50,182
51.67491765250352,50,183
51.67035222982079,50,184
51.66582377350342,50,185
51.66133304750818,50,186
51.656880726299775,50,187
51.652467390305006,50,188
51.64809352275816,50,189
51.64375950789381,50,190
51.63946563041858,50,191
51.63521207617094,50,192
51.63099893386444,50,193
51.62682619779825,50,194
51.622693771407654,50,195
51.618601471530624,50,196
51.61454903325875,50,197
51.61053611524965,50,198
51.60656230538232,50,199
51.60262712664242,50,200
51.598730043136015,50,201
51.594870466140286,50,202
51.59104776010777,50,203
51.58726124855621,50,204
51.58351021978193,50,205
51.57979393234946,50,206
51.57611162031751,50,207
51.572462498170566,50,208
51.5688457654359,50,209
51.56526061097102,50,210
51.56170621691408,50,211
51.55818176229651,50,212
51.55468642631999,50,213
51.551219391305814,50,214
51.54777984532754,50,215
51.544366984539636,50,216
51.540980015217364,50,217
51.53761815552559,50,218
51.53428063703274,50,219
51.53096670598943,50,220
51.52767562438986,50,221
52.675061012015206,100,1
52.645449076598645,100,2
52.590588336985306,100,3
52.50349418838131,100,4
52.41385998505128,100,5
52.355624819714166,100,6
52.332462572036185,100,7
52.33179252835673,100,8
52.33103008056615,100,9
52.304642426924346,100,10
52.241838535850974,100,11
52.168233047528666,100,12
52.14226386920757,100,13
52.20902753124601,100,14
52.362878811722716,100,15
52.56352775258493,100,16
52.77058717326887,100,17
52.95903068044889,100,18
53.11801088837783,100,19
53.245275238494536,100,20
53.342727718805925,100,21
53.41387954719089,100,22
53.46259466822516,100,23
53.49253992436232,100,24
53.50698039129332,100,25
53.508732607213716,100,26
53.500184815944685,100,27
53.48334196495888,100,28
53.45987659143497,100,29
53.43117767240137,100,30
53.39839450648723,100,31
53.36247489786485,100,32
53.32419783477127,100,33
53.284201201282066,100,34
53.24300515549044,100,35
53.20103179490555,100,36
53.158621674545614,100,37
53.1160476731534,100,38
53.0735266312711,100,39
53.987958078508775,200,1
53.76897428263956,200,2
53.45199003487474,200,3
53.28615483159855,200,4
53.367609377555596,200,5
53.28443072446965,200,6
52.9355427583057,200,7
52.61972924139971,200,8
52.44236955880922,200,9
52.3130836444523,200,10
52.17273320257479,200,11
52.01591999133377,200,12
51.853759695539495,200,13
51.695379769898175,200,14
51.54503610935216,200,15
51.403457280047526,200,16
51.26963009091489,200,17
51.142093197763266,200,18
51.01957774281309,200,19
50.90118855202834,200,20
50.786366402577926,200,21
50.67478594654315,200,22
50.5662594349622,200,23
50.460667412311906,200,24
50.35791621497095,200,25
50.25791549790608,200,26
50.1605686450181,200,27
50.06577053767799,200,28
49.97340898943126,200,29
49.88336762046737,200,30
49.79552895478009,200,31
49.70977715485892,200,32
49.626000173937825,200,33
49.544091299373775,200,34
49.46395015142403,200,35
49.38548323478862,200,36
49.308604143578236,200,37
49.233233509979364,200,38
49.15929877166755,200,39
49.086733817461436,200,40
49.01547855686842,200,41
48.94547844773599,200,42
48.87668400721433,200,43
48.809050324319664,200,44
48.742536587160956,200,45
48.677105633930765,200,46
48.61272353371748,200,47
48.54935920083041,200,48
48.48698404444114,200,49
48.42557165386396,200,50
48.36509751863217,200,51
48.30553878166802,200,52
48.246874023239904,200,53
48.189083073034446,200,54
48.1321468474998,200,55
48.07604720960518,200,56
48.02076684825894,200,57
47.96628917481111,200,58
47.91259823428854,200,59
47.85967862926092,200,60
47.807515454487685,200,61
47.75609424074381,200,62
47.70540090646072,200,63
47.65542171603298,200,64
47.60614324384984,200,65
47.557552343287185,200,66
47.50963612005221,200,67
47.462381909411015,200,68
47.41577725693102,200,69
47.3698099024542,200,70
47.3244677670714,200,71
47.27973894290043,200,72
47.23561168548066,200,73
47.19207440859632,200,74
47.14911568132077,200,75
47.10672422705569,200,76
47.064888924308434,200,77
47.02359880893313,200,78
46.98284307753631,200,79
46.9426110917384,200,80
46.902892382978365,200,81
46.863676657555736,200,82
46.82495380162106,200,83
46.786713885854496,200,84
46.74894716961102,200,85
46.71164410435714,200,86
46.674795336277995,200,87
46.63839170799423,200,88
46.60242425938832,200,89
46.56688422759884,200,90
46.531763046299375,200,91
46.4970523444207,200,92
46.462743944511956,200,93
46.42882986095703,200,94
46.39530229826247,200,95
46.36215364962319,200,96
46.329376495940075,200,97
46.29696360541913,200,98
46.26490793382752,200,99
46.233202625419366,200,100
46.20184101447809,200,101
46.170816627364246,200,102
46.140123184900865,200,103
46.10975460488821,200,104
46.07970500450963,200,105
46.04996870238074,200,106
46.02054021999413,200,107
45.991414282332116,200,108
45.962585817451625,200,109
45.934049954883854,200,110
45.90580202274228,200,111
45.87783754348015,200,112
45.850152228293425,200,113
45.82274197021125,200,114
45.79560283595896,200,115
45.768731056718885,200,116
45.74212301793816,200,117
45.71577524835858,200,118
45.68968440845247,200,119
45.66384727845637,200,120
45.63826074619097,200,121
45.61292179484944,200,122
45.587827490923765,200,123
45.562974972425295,200,124
45.53836143753176,200,125
45.513984133782905,200,126
45.489840347917,200,127
45.46592739642762,200,128
45.44224261689642,200,129
45.41878336014187,200,130
45.39554698320545,200,131
45.372530843183085,200,132
45.34973229189578,200,133
45.32714867138204,200,134
45.30477731018731,200,135
45.2826155204157,200,136
45.260660595505925,200,137
45.2389098086885,200,138
45.217360412079685,200,139
45.19600963636428,200,140
45.17485469102309,200,141
45.15389276505612,200,142
45.133121028160026,200,143
45.112536632313166,200,144
45.092136713730504,200,145
45.07191839514653,200,146
45.05187878839023,200,147
45.03201499721814,200,148
45.012324120370614,200,149
44.9928032548212,200,150
44.973449499189606,200,151
44.95425995728906,200,152
44.935231741782665,200,153
44.91636197792019,200,154
44.89764780733277,200,155
44.87908639185837,200,156
44.86067491737643,200,157
44.842410597624706,200,158
44.82429067797899,200,159
44.80631243916885,200,160
44.78847320090983,200,161
44.770770325427584,200,162
44.75320122085344,200,163
44.73576334446979,200,164
44.71845420578473,200,165
44.701271369415565,200,166
44.684212457764104,200,167
44.66727515346401,200,168
44.6504572015865,200,169
44.63375641158751,200,170
44.61717065898667,200,171
44.6006978867635,200,172
44.584336106467134,200,173
44.568083399030066,200,174
44.55193791528347,200,175
44.535897876174424,200,176
44.5199615726852,200,177
44.50412736546013,200,178
44.488393684146544,200,179
44.472759026459904,200,180
44.45722195698484,200,181
44.44178110572576,200,182
44.42643516642462,200,183
44.41118289466148,200,184
44.396023105758864,200,185
44.380954672509176,200,186
44.365976522747054,200,187
44.35108763678653,200,188
44.33628704474639,200,189
44.32157382378413,200,190
44.306947095259694,200,191
44.29240602184936,200,192
44.277949804629515,200,193
44.26357768014856,200,194
44.24928891750435,200,195
44.235082815443924,200,196
44.220958699499285,200,197
44.20691591917399,200,198
44.19295384519283,200,199
44.17907186682531,200,200
44.16526938929301,200,201
44.151545831270525,200,202
44.13790062248675,200,203
44.12433320143423,200,204
44.11084301319225,200,205
44.09742950736848,200,206
44.08409213616433,200,207
44.0708303525665,200,208
44.05764360866821,200,209
44.04453135412209,200,210
44.03149303472612,200,211
44.01852809114307,200,212
44.00563595775402,200,213
43.99281606164467,200,214
43.98006782172359,200,215
43.96739064797059,200,216
43.95478394081175,200,217
43.942247090618636,200,218
43.92977947732789,200,219
43.91738047017588,200,220
43.9050494275438,200,221
43.892785696908504,200,222
43.880588614891714,200,223
43.86845750740179,200,224
43.85639168986205,200,225
43.84439046751749,200,226
43.83245313581368,200,227
43.8205789808405,200,228
43.80876727983233,200,229
43.797017301719926,200,230
43.78532830772355,200,231
43.77369955198352,200,232
43.76213028221944,200,233
43.75061974041243,200,234
43.73916716350435,200,235
43.727771784107645,200,236
43.71643283122126,200,237
43.70514953094698,200,238
43.69392110720214,200,239
43.68274678242442,200,240
43.671625778265245,200,241
43.6605573162678,200,242
43.64954061852878,200,243
43.63857490833909,200,244
43.62765941080289,200,245
43.616793353433664,200,246
43.60597596672513,200,247
43.595206484695844,200,248
43.5844841454083,200,249
43.57380819146022,200,250
55.426693898910834,400,1
55.05714407107728,400,2
54.942590112888965,400,3
55.10343262565263,400,4
55.08830472762605,400,5
54.94073284533849,400,6
54.73498258630935,400,7
54.50559942230425,400,8
54.26820418365813,400,9
54.02988047532152,400,10
53.79367836944521,400,11
53.56075675404992,400,12
53.331412008321266,400,13
53.105568153925965,400,14
52.88301856993212,400,15
52.663560244277164,400,16
52.44708100790496,400,17
52.23361226564685,400,18
52.023335207886106,400,19
51.81653531309778,400,20
51.61352928743229,400,21
51.41460363855258,400,22
51.21998549599527,400,23
51.02983871338645,400,24
50.844268668229546,400,25
50.66332541606226,400,26
50.48700344336239,400,27
50.31524090171215,400,28
50.14792191910807,400,29
49.984883891551945,400,30
49.825929237764235,400,31
49.67083940629523,400,32
49.51938856704687,400,33
49.37135508781986,400,34
49.22652991293812,400,35
49.08472181326673,400,36
48.94575997755443,400,37
48.80949459995049,400,38
48.67579610331337,400,39
48.5445535307909,400,40
48.41567250982453,400,41
48.28907307683977,400,42
48.16468755580945,400,43
48.04245860643413,400,44
47.922337493709,400,45
47.80428257987659,400,46
47.68825800533684,400,47
47.574232510135225,400,48
47.4621783518933,400,49
47.352070294645706,400,50
47.243884667718405,400,51
47.13759851566193,400,52
47.033188872538055,400,53
46.93063219366088,400,54
46.82990396638208,400,55
46.73097850286965,400,56
46.63382889748604,400,57
46.5384271143116,400,58
46.444744159938956,400,59
46.35275029420346,400,60
46.262415236460335,400,61
46.1737083355159,400,62
46.086598684830086,400,63
46.00105517851986,400,64
45.917046515748005,400,65
45.83454116968604,400,66
45.753507341619255,400,67
45.67391292096613,400,68
45.59572546877926,400,69
45.51891223686841,400,70
45.4434402283859,400,71
45.36927629971342,400,72
45.2963872986069,400,73
45.2247402301989,400,74
45.154302440636066,400,75
45.08504180762649,400,76
45.01692692763192,400,77
44.949927290539144,400,78
44.88401343410311,400,79
44.81915707210284,400,80
44.75533119187698,400,81
44.6925101186475,400,82
44.63066954575925,400,83
44.56978653158734,400,84
44.50983946535106,400,85
44.45080800533761,400,86
44.39267299402494,400,87
44.335416355249855,400,88
44.2790209788825,400,89
44.22347059844165,400,90
44.168749666762864,400,91
44.114843234269905,400,92
44.06173683366789,400,93
44.009416374053266,400,94
43.95786804658877,400,95
43.907078243080804,400,96
43.857033488064495,400,97
43.80772038438228,400,98
43.75912557174232,400,99
43.711235697369936,400,100
43.664037397610805,400,101
43.61751728918942,400,102
43.571661968759535,400,103
43.526458019384194,400,104
43.481892022630426,400,105
43.43795057505018,400,106
43.39462030792377,400,107
43.35188790926241,400,108
43.309740147185465,400,109
43.268163893913616,400,110
43.22714614973147,400,111
43.18667406638465,400,112
43.146734969475254,400,113
43.1073163795108,400,114
43.06840603134344,400,115
43.0299918918065,400,116
42.99206217542069,400,117
42.95460535809156,400,118
42.91761018877143,400,119
42.8810656990913,400,120
42.8449612110041,400,121
42.8092863425018,400,122
42.774031011493086,400,123
42.73918543793796,400,124
42.70474014435109,400,125
42.670685954789334,400,126
42.637013992446406,400,127
42.603715675979096,400,128
42.57078271468688,400,129
42.538207102673326,400,130
42.50598111210664,400,131
42.47409728570273,400,132
42.4425484285442,400,133
42.41132759935073,400,134
42.380428101307544,400,135
42.34984347255737,400,136
42.319567476455745,400,137
42.28959409168285,400,138
42.25991750230218,400,139
42.23053208784725,400,140
42.201432413512684,400,141
42.172613220518834,400,142
42.14406941671098,400,143
42.11579606744727,400,144
42.08778838682041,400,145
42.06004172925204,400,146
42.03255158148852,400,147
42.005313555021324,400,148
41.97832337894633,400,149
41.9515768932696,400,150
41.92507004266155,400,151
41.89879887065545,400,152
41.87275951427941,400,153
41.84694819911063,400,154
41.8213612347318,400,155
41.795995010572675,400,156
41.77084599211102,400,157
41.74591071741312,400,158
41.72118579398624,400,159
41.69666789592007,400,160
41.67235376129231,400,161
41.64824018981384,400,162
41.62432404069172,400,163
41.60060223068767,400,164
41.577071732351456,400,165
41.55372957241232,400,166
41.53057283030881,400,167
41.50759863684555,400,168
41.484804172959336,400,169
41.46218666858705,400,170
41.43974340162229,400,171
41.417471696953385,400,172
41.39536892557602,400,173
41.3734325037744,400,174
41.35165989236551,400,175
41.33004859600411,400,176
41.30859616254542,400,177
41.28730018246266,400,178
41.26615828831823,400,179
41.24516815428908,400,180
41.22432749574271,400,181
41.2036340688655,400,182
41.183085670341804,400,183
41.162680137083605,400,184
41.142415346009564,400,185
41.12228921387293,400,186
41.10229969713702,400,187
41.08244479189594,400,188
41.062722533839725,400,189
41.04313099826007,400,190
41.02366830009444,400,191
41.00433259400477,400,192
40.98512207448692,400,193
40.966034976006036,400,194
40.94706957315279,400,195
40.92822418081575,400,196
40.9094971543626,400,197
40.89088688982475,400,198
40.87239182407853,400,199
40.85401043501592,400,200
40.8357412416967,400,201
40.81758280447611,400,202
40.799533725098655,400,203
40.781592646752074,400,204
40.76375825407294,400,205
40.746029273096724,400,206
40.72840447114546,400,207
40.710882656646334,400,208
40.69346267887418,400,209
40.67614342761329,400,210
40.658923832732555,400,211
40.64180286367014,400,212
40.62477952882408,400,213
40.60785287484617,400,214
40.591021985838,400,215
40.57428598244789,400,216
40.557644020870875,400,217
40.54109529175088,400,218
40.524639018991394,400,219
40.50827445847495,400,220
40.4920008966999,400,221
40.475817649338026,400,222
40.459724059721424,400,223
40.44371949726677,400,224
40.42780335584477,400,225
40.41197505210515,400,226
40.396234023767114,400,227
40.38057972788511,400,228
40.36501163910139,400,229
40.34952924789551,400,230
40.33413205884219,400,231
40.31881958888734,400,232
40.303591365652906,400,233
40.28844692578105,400,234
40.273385813325504,400,235
40.258407578199716,400,236
40.24351177468939,400,237
40.22869796003627,400,238
40.213965693099134,400,239
40.1993145330977,400,240
40.184744038442624,400,241
40.17025376565652,400,242
40.15584326838594,400,243
40.14151209650861,400,244
40.12725979533377,400,245
40.113085904896785,400,246
40.09898995934726,400,247
40.08497148642798,400,248
40.07103000704201,400,249
40.0571650349073,400,250
